"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"NDYLEGXS","conferencePaper","2021","Guo, Xuechen","Development Status of Medical Nursing Robots: Focused on Flexiblility, Autonomous Mobility, and Non-contact Physical Signs Monitoring","Proceedings of the 2nd International Symposium on Artificial Intelligence for Medicine Sciences","978-1-4503-9558-8","","10.1145/3500931.3500964","https://doi.org/10.1145/3500931.3500964","With the aging population, fewer children accelerated the urbanization process, and its interpenetrating influence, the issue of patient companionship is gradually becoming a problem in the medical process. Meanwhile, the development of digital healthcare, including medical robots, has laid a huge market foundation for medical nursing robots. Meanwhile, there are some bottlenecks and deficiencies in the technology of medical care robots. The research in theoretically oriented universities and the commercialization and promotion in related companies fail to dovetail well. This paper firstly summarizes the current classification of nursing robots by combing the historical development of nursing robot technology. Secondly, based on the analysis of existing research literature, the technical bottlenecks of nursing robots and the urgency of developing related technologies are presented, mainly including robot movement methods, flexible robot arms, action recognition, intelligent dialogue, and non-contact sign monitoring. And robotics ethics are discussed. Finally, based on the discussion of the technologies, the design of functions, and the planning of application scenarios, an ideal model of a nursing robot is proposed, and a summary and outlook are given.","2021","2026-03-02 13:40:39","2026-03-02 13:40:39","","178–187","","","","","","","ISAIMS '21","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Autonomous Mobility; Flexiblility; Medical Nursing Robots; Non-contact Physical Signs Monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6LZWYLST","conferencePaper","2025","Novak, Matija; Picek, Ruben; Andročec, Darko","Overview of Smart Home Security with Raspberry","Proceedings of the 2024 7th International Conference on Information Science and Systems","979-8-4007-1756-7","","10.1145/3700706.3700733","https://doi.org/10.1145/3700706.3700733","In the realm of the Internet of Things (IoT), the term ""smart"" signifies networks of devices engineered to simplify human life, despite lacking inherent intelligence. These smart applications extend from homes to offices and entire cities, with Internet connectivity as a common but not mandatory feature, especially in residential or office settings. Building upon the prevalent technologies in smart homes and cities, this paper narrows its focus to analyze the applications of Raspberry Pi (RPi) devices. While an exhaustive examination of all RPi applications within the broader context of smart technologies is impractical, the paper centers specifically on Smart Home (SH) security applications. The paper analyzes the papers using traditional and bibliographic network analysis. By analyzing the existing papers, it was found that Raspberry Pi's primary applications in Smart Home Security focus on intrusion detection, surveillance, fire detection, and aiding the elderly, emphasizing its cost-effectiveness. Two security considerations arise: the first involves the security of smart home systems, covering attacks, cryptography, authentication, blockchain, cloud, network security, and privacy; the second leverages smart homes for security, including face recognition, intruder detection, solutions for the elderly, real-time systems, cloud services, communication protocols (mostly MQTT), cost-effective system development, and mobile technologies.","2025","2026-03-02 13:40:39","2026-03-02 13:40:39","","163–169","","","","","","","ICISS '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","bibliographic network analysis; Internet of things security; Raspberry Pi; smart home security","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U2EKYN2P","conferencePaper","2025","Vyas, Dhaval; Shipankar, Shivam","“I can't swing a cat in here”: Towards Smart, Accessible Homes for People with Paraplegia","Proceedings of the 2025 ACM Designing Interactive Systems Conference","979-8-4007-1485-6","","10.1145/3715336.3735742","https://doi.org/10.1145/3715336.3735742","Designing smart and accessible homes for persons with paraplegia (PwP) requires a holistic approach that goes beyond technological innovations. In this paper, we aim to examine how future smart, AI-enabled tools can co-exist with physical and structural constraints of homes that PwP currently live in. Using an in-situ, semi-structured interview process, aided by a set of concept arts that show futuristic household technologies, we engaged with 14 PwP and four carers to understand how accessibility can be supported. Our findings show that 1) built environments, 2) self-care tools, and 3) social elements play an important role in supporting accessible living experiences. Based on the findings, we argue that a more holistic view on accessibility is required, as it is impossible to think about domestic accessible technologies without considering the physical and structural aspects of housing. We present implications to provide home accessibility through technological support and develop the notion of situated accessibility in the context of smart, accessible housing.","2025","2026-03-02 13:40:39","2026-03-02 13:40:39","","856–868","","","","","","","DIS '25","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Accessible Homes; Paraplegia; Situated Accessibility","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MVQYZ37C","conferencePaper","2022","Yin, Tingting; Yang, Zhong; Wu, Youlong","Design of Intelligent Monitoring System for the Life Safety of the Eldly","2021 3rd International Conference on Artificial Intelligence and Advanced Manufacture","978-1-4503-8504-6","","10.1145/3495018.3495069","https://doi.org/10.1145/3495018.3495069","In order to solve the problems in elderly care service such as elderly health and safety monitoring difficulties caused by the aging of the population, based on the Internet of Things architecture, with the help of Internet of Things technologies such as sensor networks, embedded development, cloud computing and big data technology, a set of intelligent vital signs and safety monitoring system is designed for the elderly. The system uses a parallel ARM processor as the core, uses GPS, MEMS, cameras, and heart rate and blood oxygen sensors to combine functions such as vital signs collection, safety information monitoring, network data communication, intelligent gesture recognition, cloud visualization. At the same time, the system introduces intelligent algorithms to autonomously identify and judge the vital characteristics and safety information of the elderly based on reasonable preset thresholds. Experimental results show that the intelligent monitoring system for the life safety of the elderly designed in this paper can monitor vital signs and safety information around the clock, and can accurately monitor safety abnormal events and provide real-time alarms on the cloud and locality.","2022","2026-03-02 13:40:39","2026-03-02 13:40:39","","299–303","","","","","","","AIAM2021","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYQHTTNZ","journalArticle","2025","Li, Shengjie; Liu, Zhaopeng; Lv, Qin; Zou, Yanyan; Zhang, Yue; Zhang, Daqing","WiLife: Long-Term Daily Status Monitoring and Habit Mining of the Elderly Leveraging Ubiquitous Wi-Fi Signals","ACM Trans. Comput. Healthcare","","","10.1145/3689373","https://doi.org/10.1145/3689373","The global aging demographic underscores the imperative for continuous in-home monitoring of the empty-nest elderly, ensuring their safety and well-being. The widespread deployment of Wi-Fi infrastructure has paved the way to monitor the elderly in a non-intrusive and privacy-preserving manner. Numerous studies have explored the potential of utilizing Wi-Fi signals to address urgent life safety concerns such as fall detection and vital sign monitoring. However, apart from these acute safety issues, the early detection of potential disease symptoms and managing the progression of chronic diseases are also crucial for elderly care, which calls for long-term and continuous monitoring of the elderly’s daily routines. Unfortunately, challenges like continuous activity segmentation and location/orientation dependencies have hindered the implementation of a long-term, around-the-clock activity monitoring system for the elderly. This work introduces “WiLife,” a cutting-edge Wi-Fi-based framework for continuous monitoring of the elderly’s spatio-temporal daily status information. Specifically, WiLife adopts a strategy of partitioning living spaces into functional areas and categorizing daily activities into atomic states. By encapsulating daily life status into a unique series of triple unit format: (leftlangletextitTime, Area, Staterightrangle) , WiLife is able to offer valuable insights into when, where, and how activities occur. Field implementations spanning 1,080 hours (45 days (times) 24 hours) in real-world home environments highlight WiLife’s exceptional capability in understanding individual living habits and timely detection of irregularities.","2025-01","2026-03-02 13:40:39","2026-03-02 13:40:39","","","","1","6","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","elderly care; health monitoring; Wi-Fi; Wireless sensing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63CXS2BH","conferencePaper","2024","Zhukova, Nataly; Motienko, Anna; Levonevskiy, Dmitriy; Subbotin, Alexey; Anh, Pham Tuan","Smart room for patient monitoring based on IoT technologies","Proceedings of the 2023 6th Artificial Intelligence and Cloud Computing Conference","979-8-4007-1622-5","","10.1145/3639592.3639630","https://doi.org/10.1145/3639592.3639630","This article presents a method for building a hospital room with extended intelligent features based on Internet of Things (IoT) technologies. We begin by reviewing existing vision-based health care systems and identifying important and useful functions that they should have. We then present a method for building a smart room that allows increase the level of the intelligence of the existing hospital rooms due to extensive use of the up-to-date machine learning methods. The proposed solution assumes using readily available hardware devices to reduce the cost of smart room building. Compared to commercially available assistive technologies, the proposed smart room turn out to have high level of intelligence and to be very cost effective. The system's non-intrusive nature makes it easy to use it both in hospitals and at home for patient care.","2024","2026-03-02 13:40:39","2026-03-02 13:40:39","","151–158","","","","","","","AICCC '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","automation in medicine; intellectual room; Internet of Things; IoT; machine learning; smart room; smart ward","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWIHVWXH","journalArticle","2024","Pourpanah, Farhad; Etemad, Ali","Exploring the Landscape of Ubiquitous In-home Health Monitoring: A Comprehensive Survey","ACM Trans. Comput. Healthcare","","","10.1145/3670854","https://doi.org/10.1145/3670854","Ubiquitous in-home health monitoring systems have become popular in recent years due to the rise of digital health technologies and the growing demand for remote health monitoring. These systems enable individuals to increase their independence by allowing them to monitor their health from the home and by allowing more control over their well-being. In this study, we perform a comprehensive survey on this topic by reviewing a large number of literature in the area. We investigate these systems from various aspects, namely sensing technologies, communication technologies, intelligent and computing systems, and application areas. Specifically, we provide an overview of in-home health monitoring systems and identify their main components. We then present each component and discuss its role within in-home health monitoring systems. In addition, we provide an overview of the practical use of ubiquitous technologies in the home for health monitoring. Finally, we identify the main challenges and limitations based on the existing literature and provide eight recommendations for potential future research directions toward the development of in-home health monitoring systems. We conclude that despite extensive research on various components needed for the development of effective in-home health monitoring systems, the development of effective in-home health monitoring systems still requires further investigation.","2024-10","2026-03-02 13:40:39","2026-03-02 13:40:39","","","","4","5","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","ambient intelligence; Deep learning; healthcare; In-home monitoring; internet of things; sensor technologies; ubiquitous computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7GDHMZ6","conferencePaper","2025","Su, Lin; Lu, Houda; Zhang, Jiahui","Research on Human Posture Recognition System Using Wireless Signals Based on Deep Neural Networks","Proceedings of the 2024 International Conference on Artificial Intelligence of Things and Computing","979-8-4007-0986-9","","10.1145/3708282.3708294","https://doi.org/10.1145/3708282.3708294","In recent years, the rapid development of applications such as smart homes and health monitoring has led to a gradual increase in research interest in the use of wireless signals for non-contact human posture recognition. In this study, a human posture recognition system based on wireless signals and a deep neural network was proposed. This system was designed to accurately recognize different postures by analyzing the perturbation characteristics of wireless signals during movement. In particular, the system initially generates signal timing data by acquiring reflection and scattering information from wireless signals (such as Wi-Fi). It then employs signal pre-processing technology to eliminate environmental noise. Subsequently, a deep neural network model was designed to extract high-dimensional features from the signals. The model structure employed a long short-term memory network (LSTM) to capture the change patterns of human actions in the spatiotemporal dimension. The network is trained on a substantial corpus of annotated data, which enables it to learn intricate mapping relationships between attitude and signal alterations. The experimental results demonstrate that the system exhibits high accuracy in a multitude of complex environments, particularly in non-line-of-sight (NLOS) scenarios.","2025","2026-03-02 13:40:39","2026-03-02 13:40:39","","60–64","","","","","","","AITC '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Deep neural network; Human posture recognition; Intelligent environment; Non-contact monitoring; Wireless signal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DUP3VBG","conferencePaper","2024","Desai, Nidhi; Maesa, Damiano Di Francesco; Sastry, Nishanth; Schneider, Steve; Ricci, Laura","Preserving Privacy of Vulnerable Users across Heterogeneous Sensitive Sensor Data Streams using Smart Contracts","Proceedings of the Fifth ACM International Workshop on Blockchain-Enabled Networked Sensor Systems","979-8-4007-0439-0","","10.1145/3628354.3629532","https://doi.org/10.1145/3628354.3629532","This paper is concerned with helping people who are vulnerable during important transitions in life, such as 'coming out' as LGBTQIA+, experiencing serious illness, undergoing relationship breakdown etc. Rich sensor streams derived from so-called 'smart' Internet of Things (IoT) devices can be highly beneficial, for example in ensuring the safety of such individuals during their sensitive life transitions, or in providing functionality that can mitigate some of the difficulties faced by them. However, the data that needs to be extracted to provide these benefits can itself be highly sensitive and needs to be processed with safeguards to protect privacy. We develop scenarios that highlight issues arising from having to merge data streams from multiple devices, including data governance issues that are relevant when the sensors are owned by multiple individuals. We propose a ""Transition Guardian"" architecture that leverages ""Smart Experts"" written as smart contracts operating on homomorphically encrypted sensor data streams to provide real-time protection without disclosing their sensitive information. We have also implemented a proof-of-concept on the Ethereum protocol to validate our proposed solution.","2024","2026-03-02 13:40:39","2026-03-02 13:40:39","","2–8","","","","","","","BlockSys '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Blockchain; Privacy; Smart Contracts; Transition Guardian; Vulnerable Population","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H5X874LV","journalArticle","2025","Chang, Mai Lee; Reig, Samantha; Lee, Alicia (Hyun Jin); Huang, Anna; Simão, Hugo; Han, Nara; Khanuja, Neeta M; Mohammad Ali, Abdullah Ubed; Martinez, Rebekah; Zimmerman, John; Forlizzi, Jodi; Steinfeld, Aaron","Unremarkable to Remarkable AI Agent: Exploring Boundaries of Agent Intervention for Adults With and Without Cognitive Impairment","Proc. ACM Hum.-Comput. Interact.","","","10.1145/3711098","https://doi.org/10.1145/3711098","As the population of older adults increases, there is a growing need for support for them to age in place. This is exacerbated by the growing number of individuals struggling with cognitive decline and shrinking number of youth who provide care for them. Artificially intelligent agents could provide cognitive support to older adults experiencing memory problems, and they could help informal caregivers with coordination tasks. To better understand this possible future, we conducted a speed dating with storyboards study to reveal invisible social boundaries that might keep older adults and their caregivers from accepting and using agents. We found that healthy older adults worry that accepting agents into their homes might increase their chances of developing dementia. At the same time, they want immediate access to agents that know them well if they should experience cognitive decline. Older adults in the early stages of cognitive decline expressed a desire for agents that can ease the burden they saw themselves becoming for their caregivers. They also speculated that an agent who really knew them well might be an effective advocate for their needs when they were less able to advocate for themselves. That is, the agent may need to transition from being unremarkable to remarkable. Based on these findings, we present design opportunities and considerations for agents and articulate directions of future research.","2025-05","2026-03-02 13:40:39","2026-03-02 13:40:39","","","","2","9","","","","","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","aging in place; ai agents; design research methods; health-wellbeing; interaction design; older adults; speed dating","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HXNXNWG5","conferencePaper","2023","Qu, Qian; Sun, Han; Chen, Yu","Poster Abstract: Light-Weight Real-Time Senior Safety Monitoring using Digital Twins","Proceedings of the 8th ACM/IEEE Conference on Internet of Things Design and Implementation","979-8-4007-0037-8","","10.1145/3576842.3589163","https://doi.org/10.1145/3576842.3589163","The unprecedented increase in the aging population has brought more and more concerns and challenges to meet the compelling need for seniors’ safety protection as they may be at risk of falling, injuries, and medical emergencies. The raising digital healthcare services (DHS) leveraging the Internet of Medical Things (IoMT) are promising to enable solutions. The combination of IoMT and Digital Twins (DT) technologies creates a virtual replica of a physical DHS system. Inspired by many attractive features of DTs, we propose to support real-time senior safety monitoring services utilizing the seniors’ activity and environment data collected by pervasively deployed IoMT sensors and the logical twins created in the virtual space. This poster reports our ongoing effort, introducing the proposed system architecture and some preliminary results that validated the feasibility to serve the design goal for real-time monitoring, instant anomaly detection, and timely alerting.","2023","2026-03-02 13:40:39","2026-03-02 13:40:39","","450–451","","","","","","","IoTDI '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Digital Twins; IoMT; Senior Safety Monitoring.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEK6RZ2U","conferencePaper","2024","Xue, Yanmin; Shi, Yuting","Elderly Smart Home Development Research and Design Exploration","Proceedings of the 2023 4th International Symposium on Artificial Intelligence for Medicine Science","979-8-4007-0813-8","","10.1145/3644116.3644231","https://doi.org/10.1145/3644116.3644231","The current research status of smart home for the elderly is sorted out, current research directions and cutting-edge technologies used are summarized, and the future development direction of smart home for the elderly in China is speculated. The research analysis shows that the current research on smart home for the elderly focuses on four aspects, namely, home care and health monitoring, daily life assistance, interaction design and user acceptance research, and integrates technologies such as virtual reality and blockchain into it, so that the elderly can experience the convenience that smart technology brings to aging at home. Based on the current situation that the research on smart home for the elderly in China focuses on the level of design innovation and theoretical research, it is proposed that Based on the current situation that the research on smart home for the elderly in China focuses on design innovation and theoretical research, it is proposed that the future research on smart home for the elderly should develop in the direction of designing the system to adapt to aging and improving the economy of the product, improving the acceptance and safety of the product, and paying attention to the physiological health and psychological health of users.","2024","2026-03-02 13:40:39","2026-03-02 13:40:39","","694–699","","","","","","","ISAIMS '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JKAKCXH3","conferencePaper","2018","Urbauer, Philipp; Frohner, Matthias; David, Veronika; Sauermann, Stefan","Wearable Activity Trackers Supporting Elderly Living Independently: A Standards based Approach for Data Integration to Health Information Systems","Proceedings of the 8th International Conference on Software Development and Technologies for Enhancing Accessibility and Fighting Info-Exclusion","978-1-4503-6467-6","","10.1145/3218585.3218679","https://doi.org/10.1145/3218585.3218679","Preserving independence is of high importance for aging adults. Information Technology based solutions in the context of ""elderly living independently"" and ""ambient assisted living"" provide support to increase factors like emotional security, physical activity and general well-being. It is expected that wearable activity trackers positively influence these factors. Hence, this work investigated the integration of wearable activity trackers into medical IT systems from the perspective of technical interoperability, as this is a key feature to improve quality and reliability of both the system itself and the health related data. Based on a previously conducted market analysis, investigating the most prominent wearable activity trackers on their communication interfaces, an medical interoperability standards based approach for data integration to medical information systems was proposed and prototypically implemented to study feasibility. The prototype was successfully validated with interoperability tests against the specification of HL7 FHIR to align with the Personal Connected Health Alliance (PCHA) guidelines. The results showed that the implementation of the interoperability standard HL7 FHIR for this purpose was possible and could be used as an approach to integrate several manufacturer independent wearable activity trackers in a common system to increase flexibility and extensibility. The quality of the data can be increased as it is syntactically and semantically structured according to the HL7 FHIR specification, which may facilitate more reliable approaches for automated fall detection or emergency alarms as a follow-up. However, to fulfill the requirements of semantical interoperability a value-set was defined. Summarizing, without change of thinking and more effort on the manufacturers side to change proprietary communication interfaces (which still is the case to a very high degree) to standardized ones, the advantages based on using interoperability standards can't be effective.","2018","2026-03-02 13:40:39","2026-03-02 13:40:39","","302–309","","","","","","","DSAI '18","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","eHealth; Elderly Living Independently; Health Information Exchange; Interoperability; Personal Health Devices; Personal Health Record; Wearable Activity Tracker","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TMGQSPL2","conferencePaper","2024","Shi, Jinmei; Ye, Peng; Feng, Junying; Zhao, Qingcheng","Design and implementation of intelligent security monitoring system based on RPA+AI","Proceedings of the 2023 7th International Conference on Electronic Information Technology and Computer Engineering","979-8-4007-0830-5","","10.1145/3650400.3650645","https://doi.org/10.1145/3650400.3650645","RPA+AI is a combination of RPA technology and AI technology. Experts have long predicted that the relationship between RPA and AI is the same as the relationship between human hands and feet and brain, with RPA being the hands and feet associated with ""hands"" and AI being the brain associated with ""thinking"" and ""learning."" With the development of science and technology, surveillance cameras have been applied to every corner of life, especially in the construction of Hainan free trade port, the application of monitoring system is more and more extensive. However, the rapid development of surveillance cameras has also brought many problems, for example: the number of surveillance cameras in businesses or schools can reach hundreds. When there is a problem and you want to view the playback of the monitoring, it is not only time-consuming and laborious, but also easy to produce visual fatigue. There are many such application scenarios, all of which, to varying degrees, require manual handling of tedious process work. This paper focuses on the deployment of RPA robots in these application scenarios. By cooperating with artificial intelligence, replacing the repetitive and monotonous screening and search work in the monitoring system, human error can be reduced to a certain extent, operating efficiency can be improved, and operating costs can be reduced. This paper takes traditional camera intelligence as an example, based on RPA, AI and machine vision technology, studies how to apply machine vision technology to traditional surveillance cameras, transform traditional surveillance cameras into intelligent surveillance cameras, and make effective information retrieval more convenient.","2024","2026-03-02 13:40:39","2026-03-02 13:40:39","","1459–1466","","","","","","","EITCE '23","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49AA5VG4","conferencePaper","2022","Ji, Jie; Yan, Danfeng; Mu, Zhengyang","Personnel status detection model suitable for vertical federated learning structure","Proceedings of the 2022 6th International Conference on Machine Learning and Soft Computing","978-1-4503-8747-7","","10.1145/3523150.3523166","https://doi.org/10.1145/3523150.3523166","With the improvement of the medical system, the universal access of wearable devices and people's greater concern about personal health, personnel health detection has received greater attention. However, existing personnel status detection faces the problem that existing models cannot get more accurate results by multiple types of data because the data is difficult to obtain across domains due to privacy issue. In this paper, we propose a vertical federated learning model for person status detection using multimodal data. Considering the varying compute capability of training devices and the different inference speed caused by modality complexity, a lightweight feature extraction sub-model is used, while ensuring data privacy and tolerating accuracy degradation. Also, we design a Fast and Secure (FS) module that effectively reduces the amount of data onto the network transmission process, the model's dependence on the network and the risk of data being intercepted by the third party. Experiment results demonstrate the feasibility of multimodal vertical federated learning and the accuracy is increased by 5.6 percentage points compared with unimodal. The FS module reduces the amount of network transmission information by 50% and 48.1% during model use and model training, respectively","2022","2026-03-02 13:40:39","2026-03-02 13:40:39","","98–104","","","","","","","ICMLSC '22","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","Multi-modal; Personnel status detection; Vertical federated learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDZGC7WW","conferencePaper","2024","Cui, Minhao","Exploiting pervasive leaked EM signals for communication, charging and sensing","Proceedings of the 22nd Annual International Conference on Mobile Systems, Applications and Services","979-8-4007-0581-6","","10.1145/3643832.3661390","https://doi.org/10.1145/3643832.3661390","Since the first successful wireless transmission across the Bristol Channel in 1897, wireless technologies have revolutionized the way we live, work and interact with the world. Besides the traditional communication function (e.g., Wi-Fi), wireless signals are further utilized for other functions such as localization, sensing and even charging. While promising in many aspects, one critical issue associated with these new functions is that they require dedicated signal transmissions, which interfere the original communication function. Take popular Wi-Fi sensing as the example. 200-1000 dedicated Wi-Fi packets per second need to be transmitted to enable Wi-Fi sensing which significantly decrease the throughput of ongoing Wi-Fi communication.Thus, I ask this question: ""can we utilize ambient, non-dedicated wireless signals to realize the aforementioned functions?"" For my Ph.D thesis, I harness the pervasive ambient leakage signals traditionally considered detrimental to enhance the performance of wireless communication and enable new functions such as sensing and charging. My thesis is inspired by the key observation that there exist a large amount of leakage RF signals in our surroundings. For example, the powerlines continuously emit out 50/60 Hz electromagnetic (EM) signals due to the alternating current flowing inside. The operation of electric vehicles leaks RF signals in th frequency range of hundreds of hertz. One of the key wireless technologies in the next generation 6G networks, i.e., visible light communication (VLC) which relies on quickly turning ON/OFF the LED light also emit out RF leakages due to the quick ON/OFF state change. In my thesis, through novel designs across both hardware and software, I turn these ambient leakages from foes to friends.Enhancing the security and throughput of wireless communication. Visible Light Communication is considered a key component of the 6G networks owing to its potential high data rates, pervasiveness of commodity LEDs, and minimal interference on existing RF communication. For the first time, we showed that during the transmission of VLC, the transmitter not only emits out visible light signals but also leaks out RF signals [1]. The underlying principle behind this leaked signal is the intensity modulation scheme commonly adopted in VLC systems. As illustrated in Figure 1, in VLC, data bits '0' and '1' are represented by switching 'OFF' and 'ON' the LED, which leads to quick alterations of the current flow. These changing electric currents induce EM signal leakages. We developed a theoretical model to quantify the relationship between the amplitude of these leaked RF signals and the ON/OFF frequency. We show that while LED light signals can be easily constrained within an area of interest (e.g., a room with walls), the leakage RF signal can penetrate through walls. What's more interesting is that the leakage RF signal contains a copy of the data transmitted in the light signals and this finding renders VLC-the generally believed most secure wireless technology-not secure any more as illustrated in Figure 2. Building upon this finding, we further demonstrate a novel utilization of these leaked signals for carrying extra data [2] to double the data rate of existing VLC systems. In this design, data is transmitted through the leaked RF signal without a dedicated active RF front-end, reducing both power and hardware costs. We show through experiment that the free leaked RF signals can be leveraged to transmit extra data at a data rate even higher than the primary VLC channel.Harvesting the leaked energy for far-field charging. Following the successful utilization of VLC leakage signals for communication, we further view the leaked signals as a form of wasted energy and devote our effort to harvesting it [3]. The key observation enabling us to achieve this objective is that the surrounding objects can help significantly boost the amount of energy harvested. What is more exciting is that not just the ordinary objects such as walls and furniture can help enhance energy harvesting, the human body can also increase the amount of harvested energy. When the receiver antenna is in contact with a human body, the amount of harvested energy is increased by more than ten times. Based on this key observation, we propose our system, Bracelet+, which involves human body into the ecosystem of energy harvesting for the first time as depicted in Figure 3. We design the coil antenna as a bracelet so a person can wear it comfortably. The harvested power can reach up to micro-watts, holding promise for powering low-power body sensors and enabling body sensor network. Note that this far-field (i.e., a separation of a few meters between the target and the power source) wireless charging modality is very different from existing near-field wireless charging with the target and power source separated by just a few centimeters.Enabling a novel sensing modality. After we successfully utilized leaked signals for communication and charging, we move forward to utilize the leaked signals (i.e., the powerline leakage) for sensing purposes [4]. This electromagnetic leakage, stemming from alternating current in powerlines, is governed by Maxwell's Equations. However, the ultra-low frequency (60 Hz) of the leakage renders existing wireless sensing models inapplicable. Specifically, current wireless sensing modalities rely on the fact that signal propagation is affected by human's motions and thus by analyzing the induced signal variation, the information of the human motion can be inferred. However, for leaked signal which is extremely low-frequency, the propagation of the signal is not affected by human motions. Owing to the antenna's unique property (i.e., coil shape) for low frequency signals, we design the antenna as a ring and combine the human target and ring antenna together as a ""human antenna"" as shown in 4(a) to sense the human target's gesture. Although the human target's gesture does not affect the signal propagation, it affects the antenna and accordingly affects the received signal. We can thus utilize the signal variation for sensing. One unique advantage of this sensing modality is that although the ring is only in contact with the target's finger, it can sense the motion of the whole body. This new sensing modality is demonstrated to be able to support a large range of sensing applications such as gesture recognition, sleep posture sensing, and fall detection.Besides powerline leakage, we also leverage the EM leakage from electric vehicles (EVs) to enable in-vehicle sensing [5]. We observe that numerous components within the EVs including battery, powerline, and power inverter, emit EM signals during their operation. We thus use the leakage to sense the body motions of the driver/passenger without any dedicated signal transmitters. To address the unique challenge in car environment, i.e., the interfering car motions, we adopt a reference tag design, making the proposed sensing modality practical in real-world settings. Extensive experiments with a driving distance of 4000 kilometers under diverse real-world road conditions show that the proposed sensing system can achieve an accuracy over 90% in recognizing body motions solely utilizing ambient leakage signals.To summarize, we innovatively utilize pervasive leakage signals for wireless communication, far-field charging, and wireless sensing, achieving the following contributions:• We explored different types of leakage signals in our surroundings and demonstrated the application of the ""bad"" leakage signals in communication, charging and sensing.• Through deeply understanding the signal characteristics, we propose models to lay the theoretical foundation for utilizing the leakage signals for communication, charging and sensing.","2024","2026-03-02 13:40:39","2026-03-02 13:40:39","","760–761","","","","","","","MOBISYS '24","","","","Association for Computing Machinery","New York, NY, USA","","","","","","","","","","","","far-field charging; leaked signal; wireless communication; wireless sensing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
